lead_id,first_name,last_name,email,company,lead_source,lead_status,is_mql,created_date,converted_account_id,converted_date
LEAD000222,Morgan,Vasquez,morgan.vasquez222@kw.com,Beacon Realty,Social,Nurturing,true,2023-05-05,,
LEAD000223,Julian,Bergstrom,julian.bergstrom223@compass.com,Blackwood Partners,Organic Search,Working,true,2024-11-11,,
LEAD000224,Noel,Nakamura,noel.nakamura224@outlook.com,Lakeshore Real Estate,,Nurturing,false,2023-08-22,,
LEAD000225,Grant,Thornton,grant.thornton225@kw.com,Summit Properties,Partner,Nurturing,true,2025-07-04,,
LEAD000226,Avery,Vasquez,avery.vasquez226@kw.com,Blackwood Partners,Webinar,New,false,2024-02-12,,
LEAD000227,Noel,Osei,noel.osei227@gmail.com,Summit Realty,organic search,Qualified,false,2023-11-01,ACC00475,2023-12-04
LEAD000228,Noel,Osei,noel.osei228@gmail.com,Harbor Realty,Organic Search,Nurturing,true,2025-05-21,,
LEAD000229,Camille,Rinaldi,camille.rinaldi229@compass.com,Cypress Realty,,Qualified,false,2023-09-12,ACC00603,2023-09-30
LEAD000230,Bianca,Ahmed,bianca.ahmed230@gmail.com,Blackwood Real Estate,Paid Search,Qualified,true,2026-03-21,ACC00751,2026-04-04
LEAD000231,Jordan,Lindqvist,jordan.lindqvist231@compass.com,Cypress Partners,Social,Working,true,2026-05-09,,
LEAD000232,Naomi,Kaplan,naomi.kaplan232@kw.com,Meridian Real Estate,Social,Qualified,false,2024-02-11,,
LEAD000233,Morgan,Osei,morgan.osei233@kw.com,Beacon Real Estate,Organic Search,Disqualified,false,2025-02-21,,
LEAD000234,Elena,Bergstrom,elena.bergstrom234@compass.com,Foxglove Real Estate,Referral,New,false,2024-04-22,,
LEAD000235,Theo,Lindqvist,theo.lindqvist235@realtyco.com,Ridgeline Partners,Organic Search,New,false,2026-04-08,,
LEAD000236,Grant,Castellanos,grant.castellanos236@compass.com,Ridgeline Realty,Webinar,Nurturing,true,2023-02-23,,
LEAD000237,Jordan,Nakamura,jordan.nakamura237@compass.com,Harbor Properties,Conference,Disqualified,false,2023-02-26,,
LEAD000238,Devin,Bautista,devin.bautista238@gmail.com,Beacon Realty,Social,Disqualified,false,2026-05-04,,
LEAD000239,Felix,Kearney,felix.kearney239@gmail.com,Cypress Partners,Conference,Nurturing,false,2025-10-28,,
LEAD000240,Marcus,Kearney,marcus.kearney240@realtyco.com,Cypress Real Estate,Referral,Disqualified,false,2023-10-11,,
LEAD000241,Felix,Bergstrom,felix.bergstrom241@gmail.com,Cypress Properties,Social,Working,true,2026-03-15,,
LEAD000242,Avery,Ahmed,avery.ahmed242@outlook.com,Cornerstone Partners,Paid Search,Qualified,true,2026-01-11,,
LEAD000243,Marcus,Petrova,marcus.petrova243@compass.com,Blackwood Properties,Organic Search,Nurturing,true,2023-07-07,,
LEAD000244,Tessa,Kearney,tessa.kearney244@kw.com,Foxglove & Co.,Referral,Nurturing,true,2025-10-30,,
LEAD000245,Jordan,Thornton,jordan.thornton245@kw.com,Summit Partners,Organic Search,Qualified,false,2024-04-14,ACC00164,2024-05-09
LEAD000246,Naomi,Bergstrom,naomi.bergstrom246@compass.com,Cypress Properties,Social,Disqualified,false,2023-12-29,,
LEAD000247,Priya,Petrova,priya.petrova247@kw.com,Ridgeline Group,Organic Search,Qualified,true,2024-12-26,,
LEAD000248,Theo,Osei,theo.osei248@realtyco.com,Meridian Partners,Partner,Working,true,2024-08-02,,
LEAD000249,Julian,Bautista,julian.bautista249@compass.com,Lakeshore Realty,,New,false,2024-10-01,,
LEAD000250,Noel,Castellanos,noel.castellanos250@kw.com,Blackwood Real Estate,Cold Outreach,Working,true,2023-11-24,,
LEAD000251,Avery,Bautista,avery.bautista251@compass.com,Cornerstone Real Estate,Webinar,Working,true,2026-03-21,,
LEAD000252,Tessa,Castellanos,tessa.castellanos252@compass.com,Beacon Real Estate,Partner,Disqualified,false,2024-06-13,,
LEAD000253,Bianca,Kaplan,bianca.kaplan253@gmail.com,Meridian & Co.,Paid Search ,New,false,2025-05-20,,
LEAD000254,Rowan,Thornton,rowan.thornton254@kw.com,Stonebridge Partners,Referral,Qualified,false,2026-05-13,ACC00656,2026-05-29
LEAD000255,Priya,Nakamura,priya.nakamura255@kw.com,Lakeshore & Co.,Paid Search,Nurturing,true,2024-05-24,,
LEAD000256,Quinn,Thornton,quinn.thornton256@compass.com,Harbor Partners,Conference,Working,true,2024-07-24,,
LEAD000257,Jordan,Delgado,jordan.delgado257@kw.com,Harbor Partners,,Nurturing,false,2024-08-15,,
LEAD000258,Camille,Kaplan,camille.kaplan258@compass.com,Foxglove Realty,Referral,Nurturing,true,2025-11-22,,
LEAD000259,Felix,Whitfield,felix.whitfield259@realtyco.com,Harbor Partners,Social,New,false,2025-03-31,,
LEAD000260,Elena,Osei,elena.osei260@kw.com,Blackwood Real Estate,Organic Search,Qualified,true,2025-11-24,,
LEAD000261,Grant,Kearney,grant.kearney261@compass.com,Cypress Partners,Webinar,Nurturing,true,2026-06-18,,
LEAD000262,Owen,Petrova,owen.petrova262@realtyco.com,Lakeshore & Co.,Conference,Qualified,true,2026-03-07,ACC00185,2026-04-16
LEAD000263,Morgan,Castellanos,morgan.castellanos263@outlook.com,Stonebridge Partners,,Qualified,false,2026-05-11,ACC00852,2026-06-06
LEAD000264,Jordan,Thornton,jordan.thornton264@compass.com,Cypress Partners,Organic Search,Qualified,true,2023-08-21,ACC00430,2023-10-01
LEAD000265,Priya,Bergstrom,priya.bergstrom265@compass.com,Summit Partners,Referral,Working,true,2025-04-21,,
LEAD000266,Jordan,Whitfield,jordan.whitfield266@compass.com,Blackwood Properties,Conference,Working,true,2026-05-01,,
LEAD000267,Noel,Petrova,noel.petrova267@realtyco.com,Ironwood Group,Partner,Working,true,2024-07-15,,
LEAD000268,Marcus,Vasquez,marcus.vasquez268@compass.com,Summit Real Estate,Cold Outreach,Working,true,2025-05-17,,
LEAD000269,Marcus,Vasquez,marcus.vasquez269@outlook.com,Lakeshore Group,Webinar,Qualified,false,2024-03-28,ACC00595,2024-04-08
LEAD000270,Noel,Castellanos,noel.castellanos270@gmail.com,Ironwood & Co.,Partner,Working,true,2024-01-13,,
LEAD000271,Theo,Thornton,theo.thornton271@kw.com,Ridgeline Properties,,Disqualified,false,2024-04-13,,
LEAD000272,Morgan,Nakamura,morgan.nakamura272@kw.com,Stonebridge & Co.,Conference,Qualified,true,2023-11-08,ACC00373,2024-01-06
LEAD000273,Noel,Castellanos,noel.castellanos273@gmail.com,Harbor Group,organic search,Working,false,2024-10-09,,
LEAD000274,Owen,Ahmed,owen.ahmed274@compass.com,Summit Realty,Partner,New,false,2025-12-28,,
LEAD000275,Camille,Bautista,camille.bautista275@outlook.com,Cornerstone Realty,Social,Disqualified,false,2025-03-22,,
LEAD000276,Quinn,Thornton,quinn.thornton276@kw.com,Blackwood Properties,Paid Search,New,false,2025-06-28,,
LEAD000277,Naomi,Osei,naomi.osei277@compass.com,Blackwood Properties,Referral,New,false,2023-06-05,,
LEAD000278,Felix,Halvorsen,felix.halvorsen278@compass.com,Summit Partners,Webinar,Qualified,true,2024-12-01,,
LEAD000279,Naomi,Nakamura,naomi.nakamura279@outlook.com,Harbor & Co.,Conference,New,false,2025-01-24,,
LEAD000280,Sasha,Bergstrom,sasha.bergstrom280@realtyco.com,Summit Realty,Cold Outreach,Working,false,2025-10-28,,
LEAD000281,Tessa,Ahmed,tessa.ahmed281@outlook.com,Cornerstone Realty,Cold Outreach,Nurturing,true,2024-09-17,,
LEAD000282,Skyler,Castellanos,skyler.castellanos282@kw.com,Foxglove Real Estate,Conference,Nurturing,false,2025-07-05,,
LEAD000283,Riley,Rinaldi,riley.rinaldi283@realtyco.com,Foxglove & Co.,Partner,Working,false,2025-06-16,,
LEAD000284,Quinn,Halvorsen,quinn.halvorsen284@outlook.com,Harbor Partners,Paid Search,Nurturing,true,2023-12-14,,
LEAD000285,Avery,Kearney,avery.kearney285@gmail.com,Blackwood Group,Organic Search,Working,false,2023-05-05,,
LEAD000286,Skyler,Okonkwo,skyler.okonkwo286@outlook.com,Blackwood Real Estate,Webinar,Nurturing,false,2025-03-02,,
LEAD000287,Priya,Bergstrom,priya.bergstrom287@gmail.com,Cypress Realty,,Disqualified,false,2024-09-17,,
LEAD000288,Maya,Petrova,maya.petrova288@gmail.com,Ironwood Group,Social,Nurturing,false,2025-06-21,,
LEAD000289,Elena,Ahmed,elena.ahmed289@compass.com,Cornerstone Real Estate,Cold Outreach,Working,false,2024-06-04,,
LEAD000290,Maya,Kaplan,maya.kaplan290@realtyco.com,Cornerstone & Co.,Webinar,Qualified,true,2025-08-31,ACC00133,2025-10-14
LEAD000291,Casey,Kearney,casey.kearney291@compass.com,Meridian Partners,Conference,Qualified,false,2025-07-23,,
LEAD000292,Owen,Bautista,owen.bautista292@outlook.com,Beacon Realty,Paid Search,Nurturing,true,2023-11-14,,
LEAD000293,Julian,Castellanos,julian.castellanos293@compass.com,Cypress & Co.,Partner,Qualified,false,2024-06-03,,
LEAD000294,Maya,Ahmed,maya.ahmed294@compass.com,Foxglove Properties,Conference,New,false,2023-12-25,,
LEAD000295,Bianca,Rinaldi,bianca.rinaldi295@compass.com,Beacon Realty,Webinar,Qualified,true,2023-11-30,ACC00145,2023-12-10
LEAD000296,Quinn,Delgado,quinn.delgado296@outlook.com,Harbor Realty,Paid Search,New,false,2023-12-20,,
LEAD000297,Morgan,Whitfield,morgan.whitfield297@gmail.com,Stonebridge Real Estate,Webinar,New,false,2024-01-15,,
LEAD000298,Noel,Rinaldi,noel.rinaldi298@compass.com,Foxglove Real Estate,Partner,Disqualified,false,2025-06-07,,
LEAD000299,Grant,Kearney,grant.kearney299@realtyco.com,Cornerstone Group,Partner,Nurturing,true,2025-09-11,,
LEAD000300,Riley,Lindqvist,riley.lindqvist300@realtyco.com,Foxglove Properties,Webinar,Working,true,2023-05-07,,
LEAD000301,Riley,Bautista,riley.bautista301@compass.com,Foxglove Properties,Social,Qualified,true,2023-04-08,,
LEAD000302,Marcus,Osei,marcus.osei302@gmail.com,Beacon Partners,Cold Outreach,Qualified,false,2026-04-20,ACC00046,2026-05-05
LEAD000303,Avery,Thornton,avery.thornton303@kw.com,Harbor Group,Cold Outreach,Nurturing,true,2024-07-25,,
LEAD000304,Maya,Okonkwo,maya.okonkwo304@gmail.com,Summit & Co.,Partner,Qualified,true,2025-06-11,ACC00840,2025-06-19
LEAD000305,Devin,Lindqvist,devin.lindqvist305@realtyco.com,Summit Partners,Organic Search,Disqualified,false,2023-06-27,,
LEAD000306,Sasha,Vasquez,sasha.vasquez306@compass.com,Blackwood Real Estate,Partner,Disqualified,false,2023-07-25,,
LEAD000307,Camille,Okonkwo,camille.okonkwo307@kw.com,Cypress Properties,Paid Search,New,false,2025-12-06,,
LEAD000308,Marcus,Kearney,marcus.kearney308@compass.com,Ironwood Properties,Partner,Nurturing,true,2023-10-16,,
LEAD000309,Julian,Whitfield,julian.whitfield309@compass.com,Foxglove Real Estate,Webinar,Nurturing,true,2025-12-17,,
LEAD000310,Owen,Halvorsen,owen.halvorsen310@outlook.com,Lakeshore Partners,Organic Search,Nurturing,false,2026-06-12,,
LEAD000311,Bianca,Rinaldi,bianca.rinaldi311@gmail.com,Ridgeline Partners,Paid Search,New,false,2025-02-11,,
LEAD000312,Maya,Thornton,maya.thornton312@gmail.com,Meridian Group,Referral,New,false,2025-07-19,,
LEAD000313,Casey,Kaplan,casey.kaplan313@gmail.com,Beacon Partners,Cold Outreach,Working,true,2025-08-02,,
LEAD000314,Maya,Kaplan,maya.kaplan314@gmail.com,Harbor Real Estate,Social,Nurturing,false,2023-10-10,,
LEAD000315,Naomi,Kearney,naomi.kearney315@kw.com,Blackwood Properties,Conference,Qualified,true,2023-10-24,ACC00216,2023-11-04
LEAD000316,Theo,Halvorsen,theo.halvorsen316@realtyco.com,Stonebridge & Co.,Organic Search,Disqualified,false,2024-11-15,,
LEAD000317,Devin,Ahmed,devin.ahmed317@kw.com,Summit Group,Organic Search,Working,true,2023-09-28,,
LEAD000318,Owen,Castellanos,owen.castellanos318@gmail.com,Stonebridge Real Estate,Referral,Nurturing,true,2023-01-06,,
LEAD000319,Felix,Okonkwo,felix.okonkwo319@gmail.com,Beacon Properties,Partner,Qualified,true,2023-05-10,ACC00437,2023-05-30
LEAD000320,Casey,Ahmed,casey.ahmed320@realtyco.com,Summit Realty,Referral,Nurturing,true,2025-08-20,,
LEAD000321,Owen,Bautista,owen.bautista321@outlook.com,Ironwood Realty,Referral,Working,true,2024-01-10,,
LEAD000322,Sasha,Thornton,sasha.thornton322@gmail.com,Harbor Realty,,Qualified,true,2023-01-13,,
LEAD000323,Avery,Nakamura,avery.nakamura323@kw.com,Harbor & Co.,Organic Search,Working,false,2025-08-07,,
LEAD000324,Felix,Thornton,felix.thornton324@outlook.com,Summit Realty,,Nurturing,true,2024-04-10,,
LEAD000325,Tessa,Vasquez,tessa.vasquez325@gmail.com,Cypress Real Estate,Paid Search,Qualified,false,2023-01-31,,
LEAD000326,Sasha,Vasquez,sasha.vasquez326@compass.com,Cypress Partners,Webinar,New,false,2024-08-23,,
LEAD000327,Tessa,Kearney,tessa.kearney327@outlook.com,Meridian Group,Webinar,Working,true,2026-03-19,,
LEAD000328,Camille,Moreau,camille.moreau328@outlook.com,Beacon Properties,Organic Search,Nurturing,false,2025-04-26,,
LEAD000329,Sasha,Kaplan,sasha.kaplan329@outlook.com,Lakeshore Real Estate,,Working,false,2024-03-12,,
LEAD000330,Noel,Bergstrom,noel.bergstrom330@realtyco.com,Beacon Group,Organic Search,Disqualified,false,2024-01-11,,
LEAD000331,Owen,Bergstrom,owen.bergstrom331@kw.com,Summit & Co., Referral,Disqualified,false,2024-11-21,,
LEAD000332,Tessa,Rinaldi,tessa.rinaldi332@realtyco.com,Cypress Real Estate,Webinar,Disqualified,false,2024-02-01,,
LEAD000333,Skyler,Kearney,skyler.kearney333@realtyco.com,Ironwood Properties,Referral,Disqualified,false,2024-09-13,,
LEAD000334,Sasha,Okonkwo,sasha.okonkwo334@gmail.com,Ironwood Group,,Qualified,true,2024-11-08,,
LEAD000335,Priya,Thornton,priya.thornton335@compass.com,Ridgeline & Co.,Cold Outreach,New,false,2023-06-13,,
LEAD000336,Avery,Okonkwo,avery.okonkwo336@gmail.com,Beacon & Co.,Cold Outreach,Working,false,2026-01-12,,
LEAD000337,Felix,Whitfield,felix.whitfield337@kw.com,Cypress Partners,organic search,Disqualified,false,2026-05-13,,
LEAD000338,Morgan,Whitfield,morgan.whitfield338@gmail.com,Foxglove & Co.,Cold Outreach,Qualified,true,2023-10-19,ACC00047,2023-11-15
LEAD000339,Naomi,Whitfield,naomi.whitfield339@realtyco.com,Stonebridge Realty,Cold Outreach,Working,false,2025-04-11,,
LEAD000340,Avery,Kaplan,avery.kaplan340@gmail.com,Summit Properties,Referral,Qualified,false,2023-10-04,ACC00830,2023-12-01
LEAD000341,Maya,Okonkwo,maya.okonkwo341@outlook.com,Lakeshore & Co.,Cold Outreach,New,false,2023-06-11,,
LEAD000342,Grant,Ahmed,grant.ahmed342@kw.com,Harbor Partners,,Working,false,2025-06-20,,
LEAD000343,Casey,Rinaldi,casey.rinaldi343@realtyco.com,Foxglove Realty,Paid Search,Nurturing,false,2026-05-03,,
LEAD000344,Grant,Kaplan,grant.kaplan344@gmail.com,Cornerstone & Co.,Paid Search,Qualified,false,2023-04-09,ACC00611,2023-05-01
LEAD000345,Morgan,Whitfield,morgan.whitfield345@outlook.com,Ironwood Realty,Cold Outreach,New,false,2024-07-22,,
LEAD000346,Owen,Lindqvist,owen.lindqvist346@outlook.com,Foxglove Group,Organic Search,Disqualified,false,2023-05-12,,
LEAD000347,Theo,Nakamura,theo.nakamura347@compass.com,Lakeshore Properties,Cold Outreach,Qualified,true,2026-01-22,,
LEAD000348,Noel,Kaplan,noel.kaplan348@gmail.com,Foxglove Realty,Paid Search,Disqualified,false,2023-03-10,,
LEAD000349,Noel,Osei,noel.osei349@kw.com,Beacon Group,,Working,true,2026-01-26,,
LEAD000350,Maya,Bergstrom,maya.bergstrom350@outlook.com,Foxglove Properties,Conference,New,false,2025-09-07,,
LEAD000351,Bianca,Lindqvist,bianca.lindqvist351@kw.com,Beacon Partners,Cold Outreach,New,false,2024-09-20,,
LEAD000352,Noel,Nakamura,noel.nakamura352@realtyco.com,Summit Realty,,New,false,2024-11-15,,
LEAD000353,Camille,Delgado,camille.delgado353@outlook.com,Blackwood Realty,Cold Outreach,Disqualified,false,2025-02-16,,
LEAD000354,Julian,Kearney,julian.kearney354@outlook.com,Cornerstone Properties,Referral,Qualified,true,2024-06-05,ACC00665,2024-07-27
LEAD000355,Morgan,Kaplan,morgan.kaplan355@gmail.com,Lakeshore Properties,Paid Search,Disqualified,false,2023-02-01,,
LEAD000356,Avery,Kearney,avery.kearney356@outlook.com,Harbor Realty,Partner,Working,true,2026-02-12,,
LEAD000357,Julian,Bergstrom,julian.bergstrom357@kw.com,Lakeshore Real Estate,Paid Search,Disqualified,false,2023-10-06,,
LEAD000358,Sasha,Kearney,sasha.kearney358@compass.com,Ironwood Group,Cold Outreach,Qualified,true,2025-07-12,ACC00388,2025-08-21
LEAD000359,Jordan,Bergstrom,jordan.bergstrom359@gmail.com,Stonebridge Properties,Partner,Disqualified,false,2024-05-07,,
LEAD000360,Julian,Thornton,julian.thornton360@kw.com,Summit & Co.,,Nurturing,true,2024-12-25,,
LEAD000361,Avery,Rinaldi,avery.rinaldi361@compass.com,Summit Properties,Organic Search,Working,true,2023-08-23,,
LEAD000362,Maya,Nakamura,maya.nakamura362@compass.com,Harbor Real Estate,,Disqualified,false,2023-07-22,,
LEAD000363,Bianca,Halvorsen,bianca.halvorsen363@gmail.com,Cypress Partners,Cold Outreach,Working,true,2023-01-09,,
LEAD000364,Devin,Vasquez,devin.vasquez364@kw.com,Stonebridge Partners,Organic Search,Nurturing,true,2026-01-31,,
LEAD000365,Maya,Moreau,maya.moreau365@kw.com,Cypress & Co.,Paid Search,Qualified,true,2025-02-20,,
LEAD000366,Skyler,Kaplan,skyler.kaplan366@compass.com,Beacon Properties,Partner,New,false,2026-01-26,,
LEAD000367,Owen,Ahmed,owen.ahmed367@outlook.com,Ridgeline & Co.,Conference,Qualified,false,2024-11-10,,
LEAD000368,Quinn,Whitfield,quinn.whitfield368@outlook.com,Ridgeline & Co.,Referral,Nurturing,false,2023-04-21,,
LEAD000369,Jordan,Ahmed,jordan.ahmed369@outlook.com,Stonebridge Properties,Conference,Disqualified,false,2023-07-01,,
LEAD000370,Felix,Bautista,felix.bautista370@compass.com,Stonebridge Properties,Organic Search,Working,false,2023-08-13,,
LEAD000371,Grant,Castellanos,grant.castellanos371@gmail.com,Blackwood & Co.,,New,false,2023-01-27,,
LEAD000372,Maya,Castellanos,maya.castellanos372@outlook.com,Stonebridge Realty,Referral,Working,true,2024-03-24,,
LEAD000373,Maya,Delgado,maya.delgado373@kw.com,Blackwood Partners,Referral,Disqualified,false,2023-03-26,,
LEAD000374,Skyler,Whitfield,skyler.whitfield374@kw.com,Beacon Partners,Cold Outreach,Nurturing,true,2023-04-28,,
LEAD000375,Bianca,Moreau,bianca.moreau375@gmail.com,Foxglove Properties,Webinar,New,false,2026-06-05,,
LEAD000376,Theo,Kaplan,theo.kaplan376@outlook.com,Meridian & Co.,Organic Search,Nurturing,false,2025-05-01,,
LEAD000377,Skyler,Moreau,skyler.moreau377@compass.com,Blackwood Realty,Conference,Disqualified,false,2023-03-01,,
LEAD000378,Theo,Petrova,theo.petrova378@kw.com,Beacon Realty,referral,Disqualified,false,2025-03-13,,
LEAD000379,Owen,Okonkwo,owen.okonkwo379@kw.com,Ironwood Partners,Partner,Working,false,2025-01-21,,
LEAD000380,Jordan,Petrova,jordan.petrova380@compass.com,Ironwood Group,Partner,New,false,2024-04-23,,
LEAD000381,Devin,Okonkwo,devin.okonkwo381@kw.com,Ironwood Partners,Conference,Qualified,false,2024-09-12,ACC00361,2024-09-17
LEAD000382,Grant,Lindqvist,grant.lindqvist382@realtyco.com,Summit Group,Webinar,Nurturing,true,2026-05-23,,
LEAD000383,Noel,Nakamura,noel.nakamura383@outlook.com,Ironwood Realty,Webinar,New,false,2025-07-18,,
LEAD000384,Riley,Lindqvist,riley.lindqvist384@outlook.com,Stonebridge Group,Conference,Working,false,2023-10-28,,
LEAD000385,Sasha,Vasquez,sasha.vasquez385@gmail.com,Cypress & Co.,Referral,Nurturing,true,2024-06-29,,
LEAD000386,Theo,Moreau,theo.moreau386@gmail.com,Foxglove Real Estate,Referral,Disqualified,false,2025-04-14,,
LEAD000387,Bianca,Petrova,bianca.petrova387@outlook.com,Ridgeline & Co.,Webinar,Working,false,2024-06-23,,
LEAD000388,Marcus,Rinaldi,marcus.rinaldi388@outlook.com,Cornerstone Properties,Cold Outreach,Working,true,2024-01-18,,
LEAD000389,Skyler,Okonkwo,skyler.okonkwo389@compass.com,Beacon Partners,,Qualified,true,2024-05-08,,
LEAD000390,Felix,Ahmed,felix.ahmed390@compass.com,Foxglove Group,Social,Working,true,2025-01-27,,
LEAD000391,Julian,Petrova,julian.petrova391@realtyco.com,Cornerstone Group,Conference,Disqualified,false,2026-04-16,,
LEAD000392,Rowan,Osei,rowan.osei392@kw.com,Stonebridge Real Estate,Social,Working,false,2025-01-29,,
LEAD000393,Noel,Kaplan,noel.kaplan393@outlook.com,Lakeshore Group,Webinar,New,false,2025-06-01,,
LEAD000394,Devin,Whitfield,devin.whitfield394@realtyco.com,Cypress Realty,Paid Search,Disqualified,false,2026-01-01,,
LEAD000395,Priya,Nakamura,priya.nakamura395@kw.com,Blackwood Partners,Referral,Nurturing,true,2025-03-28,,
LEAD000396,Rowan,Whitfield,rowan.whitfield396@compass.com,Harbor Group,Conference,Working,true,2025-07-17,,
LEAD000397,Morgan,Lindqvist,morgan.lindqvist397@outlook.com,Ridgeline Partners,Conference,Nurturing,false,2023-04-18,,
LEAD000398,Marcus,Vasquez,marcus.vasquez398@compass.com,Ironwood Properties,Webinar,New,false,2024-09-24,,
LEAD000399,Grant,Rinaldi,grant.rinaldi399@compass.com,Foxglove & Co.,Organic Search,New,false,2024-04-07,,
LEAD000400,Felix,Moreau,felix.moreau400@gmail.com,Harbor Group,Cold Outreach,New,false,2025-10-12,,
LEAD000401,Felix,Kearney,felix.kearney401@outlook.com,Lakeshore & Co.,Organic Search,Working,true,2025-07-03,,
LEAD000402,Quinn,Osei,quinn.osei402@kw.com,Summit Realty,Social,Qualified,true,2025-11-01,ACC00648,2025-12-17
LEAD000403,Naomi,Nakamura,naomi.nakamura403@outlook.com,Beacon Partners,Partner,Qualified,true,2023-02-21,,
LEAD000404,Bianca,Osei,bianca.osei404@gmail.com,Harbor Group,Cold Outreach,New,false,2025-03-30,,
LEAD000405,Jordan,Okonkwo,jordan.okonkwo405@realtyco.com,Lakeshore & Co.,Referral,New,false,2025-01-01,,
